date,year,month,day,plant,parameter,stat,value
2025-08-04,2025,8,4,Rosedale,Turbidity (NTU),Avg,
2025-08-04,2025,8,4,Rosedale,Turbidity (NTU),Max,
2025-08-04,2025,8,4,Rosedale,Turbidity (NTU),Min,
2025-08-04,2025,8,4,Rosedale,pH,Avg,
2025-08-04,2025,8,4,Rosedale,pH,Max,
2025-08-04,2025,8,4,Rosedale,pH,Min,
2025-08-04,2025,8,4,Unknown,Turbidity (NTU),Max,
2025-08-04,2025,8,4,Unknown,Turbidity (NTU),Min,
2025-08-07,2025,8,7,E.L. Smith,Colour (TCU),Avg,
2025-08-07,2025,8,7,E.L. Smith,Colour (TCU),Max,
2025-08-07,2025,8,7,E.L. Smith,Colour (TCU),Min,
2025-08-07,2025,8,7,E.L. Smith,Turbidity (NTU),Avg,
2025-08-07,2025,8,7,E.L. Smith,Turbidity (NTU),Max,
2025-08-07,2025,8,7,E.L. Smith,Turbidity (NTU),Min,
2025-08-07,2025,8,7,E.L. Smith,pH,Avg,
2025-08-07,2025,8,7,E.L. Smith,pH,Max,
2025-08-07,2025,8,7,E.L. Smith,pH,Min,
2025-08-07,2025,8,7,Rosedale,Colour (TCU),Avg,
2025-08-07,2025,8,7,Rosedale,Colour (TCU),Max,
2025-08-07,2025,8,7,Rosedale,Colour (TCU),Min,
2025-08-07,2025,8,7,Rosedale,Turbidity (NTU),Avg,
2025-08-07,2025,8,7,Rosedale,Turbidity (NTU),Max,
2025-08-07,2025,8,7,Rosedale,Turbidity (NTU),Min,
2025-08-07,2025,8,7,Rosedale,pH,Avg,
2025-08-07,2025,8,7,Rosedale,pH,Max,
2025-08-07,2025,8,7,Rosedale,pH,Min,
2025-08-07,2025,8,7,Unknown,Turbidity (NTU),Max,
2025-08-07,2025,8,7,Unknown,Turbidity (NTU),Min,
2025-08-10,2025,8,10,E.L. Smith,Colour (TCU),Avg,
2025-08-10,2025,8,10,E.L. Smith,Colour (TCU),Max,
2025-08-10,2025,8,10,E.L. Smith,Colour (TCU),Min,
2025-08-10,2025,8,10,E.L. Smith,Turbidity (NTU),Avg,
2025-08-10,2025,8,10,E.L. Smith,Turbidity (NTU),Max,
2025-08-10,2025,8,10,E.L. Smith,Turbidity (NTU),Min,
2025-08-10,2025,8,10,E.L. Smith,pH,Avg,
2025-08-10,2025,8,10,E.L. Smith,pH,Max,
2025-08-10,2025,8,10,E.L. Smith,pH,Min,
2025-08-10,2025,8,10,Rosedale,Colour (TCU),Avg,
2025-08-10,2025,8,10,Rosedale,Colour (TCU),Max,
2025-08-10,2025,8,10,Rosedale,Colour (TCU),Min,
2025-08-10,2025,8,10,Rosedale,Turbidity (NTU),Avg,
2025-08-10,2025,8,10,Rosedale,Turbidity (NTU),Max,
2025-08-10,2025,8,10,Rosedale,Turbidity (NTU),Min,
2025-08-10,2025,8,10,Rosedale,pH,Avg,
2025-08-10,2025,8,10,Rosedale,pH,Max,
2025-08-10,2025,8,10,Rosedale,pH,Min,
2025-08-10,2025,8,10,Unknown,Turbidity (NTU),Max,
2025-08-10,2025,8,10,Unknown,Turbidity (NTU),Min,
2025-08-13,2025,8,13,E.L. Smith,Colour (TCU),Avg,
2025-08-13,2025,8,13,E.L. Smith,Colour (TCU),Max,
2025-08-13,2025,8,13,E.L. Smith,Colour (TCU),Min,
2025-08-13,2025,8,13,E.L. Smith,Turbidity (NTU),Avg,
2025-08-13,2025,8,13,E.L. Smith,Turbidity (NTU),Max,
2025-08-13,2025,8,13,E.L. Smith,Turbidity (NTU),Min,
2025-08-13,2025,8,13,E.L. Smith,pH,Avg,
2025-08-13,2025,8,13,E.L. Smith,pH,Max,
2025-08-13,2025,8,13,E.L. Smith,pH,Min,
2025-08-13,2025,8,13,Rosedale,Colour (TCU),Avg,
2025-08-13,2025,8,13,Rosedale,Colour (TCU),Max,
2025-08-13,2025,8,13,Rosedale,Colour (TCU),Min,
2025-08-13,2025,8,13,Rosedale,Turbidity (NTU),Avg,
2025-08-13,2025,8,13,Rosedale,Turbidity (NTU),Max,
2025-08-13,2025,8,13,Rosedale,Turbidity (NTU),Min,
2025-08-13,2025,8,13,Rosedale,pH,Avg,
2025-08-13,2025,8,13,Rosedale,pH,Max,
2025-08-13,2025,8,13,Rosedale,pH,Min,
2025-08-13,2025,8,13,Unknown,Turbidity (NTU),Max,
2025-08-13,2025,8,13,Unknown,Turbidity (NTU),Min,
2025-08-16,2025,8,16,E.L. Smith,Colour (TCU),Avg,
2025-08-16,2025,8,16,E.L. Smith,Colour (TCU),Max,
2025-08-16,2025,8,16,E.L. Smith,Colour (TCU),Min,
2025-08-16,2025,8,16,E.L. Smith,Turbidity (NTU),Avg,
2025-08-16,2025,8,16,E.L. Smith,Turbidity (NTU),Max,
2025-08-16,2025,8,16,E.L. Smith,Turbidity (NTU),Min,
2025-08-16,2025,8,16,E.L. Smith,pH,Avg,
2025-08-16,2025,8,16,E.L. Smith,pH,Max,
2025-08-16,2025,8,16,E.L. Smith,pH,Min,
2025-08-16,2025,8,16,Rosedale,Colour (TCU),Avg,
2025-08-16,2025,8,16,Rosedale,Colour (TCU),Max,
2025-08-16,2025,8,16,Rosedale,Colour (TCU),Min,
2025-08-16,2025,8,16,Rosedale,Turbidity (NTU),Avg,
2025-08-16,2025,8,16,Rosedale,Turbidity (NTU),Max,
2025-08-16,2025,8,16,Rosedale,Turbidity (NTU),Min,
2025-08-16,2025,8,16,Rosedale,pH,Avg,
2025-08-16,2025,8,16,Rosedale,pH,Max,
2025-08-16,2025,8,16,Rosedale,pH,Min,
2025-08-16,2025,8,16,Unknown,Turbidity (NTU),Max,
2025-08-16,2025,8,16,Unknown,Turbidity (NTU),Min,
2025-08-19,2025,8,19,E.L. Smith,Colour (TCU),Avg,
2025-08-19,2025,8,19,E.L. Smith,Colour (TCU),Max,
2025-08-19,2025,8,19,E.L. Smith,Colour (TCU),Min,
2025-08-19,2025,8,19,E.L. Smith,Turbidity (NTU),Avg,
2025-08-19,2025,8,19,E.L. Smith,Turbidity (NTU),Max,
2025-08-19,2025,8,19,E.L. Smith,Turbidity (NTU),Min,
2025-08-19,2025,8,19,E.L. Smith,pH,Avg,
2025-08-19,2025,8,19,E.L. Smith,pH,Max,
2025-08-19,2025,8,19,E.L. Smith,pH,Min,
2025-08-19,2025,8,19,Rosedale,Colour (TCU),Avg,
2025-08-19,2025,8,19,Rosedale,Colour (TCU),Max,
2025-08-19,2025,8,19,Rosedale,Colour (TCU),Min,
2025-08-19,2025,8,19,Rosedale,Turbidity (NTU),Avg,
2025-08-19,2025,8,19,Rosedale,Turbidity (NTU),Max,
2025-08-19,2025,8,19,Rosedale,Turbidity (NTU),Min,
2025-08-19,2025,8,19,Rosedale,pH,Avg,
2025-08-19,2025,8,19,Rosedale,pH,Max,
2025-08-19,2025,8,19,Rosedale,pH,Min,
2025-08-19,2025,8,19,Unknown,Turbidity (NTU),Max,
2025-08-19,2025,8,19,Unknown,Turbidity (NTU),Min,
2025-08-22,2025,8,22,E.L. Smith,Colour (TCU),Avg,
2025-08-22,2025,8,22,E.L. Smith,Colour (TCU),Max,
2025-08-22,2025,8,22,E.L. Smith,Colour (TCU),Min,
2025-08-22,2025,8,22,E.L. Smith,Turbidity (NTU),Avg,
2025-08-22,2025,8,22,E.L. Smith,Turbidity (NTU),Max,
2025-08-22,2025,8,22,E.L. Smith,Turbidity (NTU),Min,
2025-08-22,2025,8,22,E.L. Smith,pH,Avg,
2025-08-22,2025,8,22,E.L. Smith,pH,Max,
2025-08-22,2025,8,22,E.L. Smith,pH,Min,
2025-08-22,2025,8,22,Rosedale,Colour (TCU),Avg,
2025-08-22,2025,8,22,Rosedale,Colour (TCU),Max,
2025-08-22,2025,8,22,Rosedale,Colour (TCU),Min,
2025-08-22,2025,8,22,Rosedale,Turbidity (NTU),Avg,
2025-08-22,2025,8,22,Rosedale,Turbidity (NTU),Max,
2025-08-22,2025,8,22,Rosedale,Turbidity (NTU),Min,
2025-08-22,2025,8,22,Rosedale,pH,Avg,
2025-08-22,2025,8,22,Rosedale,pH,Max,
2025-08-22,2025,8,22,Rosedale,pH,Min,
2025-08-22,2025,8,22,Unknown,Turbidity (NTU),Max,
2025-08-22,2025,8,22,Unknown,Turbidity (NTU),Min,
2025-08-25,2025,8,25,E.L. Smith,Colour (TCU),Avg,
2025-08-25,2025,8,25,E.L. Smith,Colour (TCU),Max,
2025-08-25,2025,8,25,E.L. Smith,Colour (TCU),Min,
2025-08-25,2025,8,25,E.L. Smith,Turbidity (NTU),Avg,
2025-08-25,2025,8,25,E.L. Smith,Turbidity (NTU),Max,
2025-08-25,2025,8,25,E.L. Smith,Turbidity (NTU),Min,
2025-08-25,2025,8,25,E.L. Smith,pH,Avg,
2025-08-25,2025,8,25,E.L. Smith,pH,Max,
2025-08-25,2025,8,25,E.L. Smith,pH,Min,
2025-08-25,2025,8,25,Rosedale,Colour (TCU),Avg,
2025-08-25,2025,8,25,Rosedale,Colour (TCU),Max,
2025-08-25,2025,8,25,Rosedale,Colour (TCU),Min,
2025-08-25,2025,8,25,Rosedale,Turbidity (NTU),Avg,
2025-08-25,2025,8,25,Rosedale,Turbidity (NTU),Max,
2025-08-25,2025,8,25,Rosedale,Turbidity (NTU),Min,
2025-08-25,2025,8,25,Rosedale,pH,Avg,
2025-08-25,2025,8,25,Rosedale,pH,Max,
2025-08-25,2025,8,25,Rosedale,pH,Min,
2025-08-25,2025,8,25,Unknown,Turbidity (NTU),Max,
2025-08-25,2025,8,25,Unknown,Turbidity (NTU),Min,
2025-08-28,2025,8,28,E.L. Smith,Colour (TCU),Avg,
2025-08-28,2025,8,28,E.L. Smith,Colour (TCU),Max,
2025-08-28,2025,8,28,E.L. Smith,Colour (TCU),Min,
2025-08-28,2025,8,28,E.L. Smith,Turbidity (NTU),Avg,
2025-08-28,2025,8,28,E.L. Smith,Turbidity (NTU),Max,
2025-08-28,2025,8,28,E.L. Smith,Turbidity (NTU),Min,
2025-08-28,2025,8,28,E.L. Smith,pH,Avg,
2025-08-28,2025,8,28,E.L. Smith,pH,Max,
2025-08-28,2025,8,28,E.L. Smith,pH,Min,
2025-08-28,2025,8,28,Rosedale,Colour (TCU),Avg,
2025-08-28,2025,8,28,Rosedale,Colour (TCU),Max,
2025-08-28,2025,8,28,Rosedale,Colour (TCU),Min,
2025-08-28,2025,8,28,Rosedale,Turbidity (NTU),Avg,
2025-08-28,2025,8,28,Rosedale,Turbidity (NTU),Max,
2025-08-28,2025,8,28,Rosedale,Turbidity (NTU),Min,
2025-08-28,2025,8,28,Rosedale,pH,Avg,
2025-08-28,2025,8,28,Rosedale,pH,Max,
2025-08-28,2025,8,28,Rosedale,pH,Min,
2025-08-28,2025,8,28,Unknown,Turbidity (NTU),Max,
2025-08-28,2025,8,28,Unknown,Turbidity (NTU),Min,
2025-08-31,2025,8,31,E.L. Smith,Colour (TCU),Avg,10.3
2025-08-31,2025,8,31,E.L. Smith,Colour (TCU),Max,8.3
2025-08-31,2025,8,31,E.L. Smith,Colour (TCU),Min,8.4
2025-08-31,2025,8,31,E.L. Smith,Turbidity (NTU),Avg,9.7
2025-08-31,2025,8,31,E.L. Smith,Turbidity (NTU),Max,6.7
2025-08-31,2025,8,31,E.L. Smith,Turbidity (NTU),Min,
2025-08-31,2025,8,31,E.L. Smith,pH,Avg,8.4
2025-08-31,2025,8,31,E.L. Smith,pH,Max,8.4
2025-08-31,2025,8,31,E.L. Smith,pH,Min,8.9
2025-08-31,2025,8,31,Rosedale,Colour (TCU),Avg,9.1
2025-08-31,2025,8,31,Rosedale,Colour (TCU),Max,10.3
2025-08-31,2025,8,31,Rosedale,Colour (TCU),Min,8.0
2025-08-31,2025,8,31,Rosedale,Turbidity (NTU),Avg,9.8
2025-08-31,2025,8,31,Rosedale,Turbidity (NTU),Max,10.0
2025-08-31,2025,8,31,Rosedale,Turbidity (NTU),Min,7.8
2025-08-31,2025,8,31,Rosedale,pH,Avg,8.4
2025-08-31,2025,8,31,Rosedale,pH,Max,8.4
2025-08-31,2025,8,31,Rosedale,pH,Min,8.4
2025-08-31,2025,8,31,Unknown,Turbidity (NTU),Max,
2025-08-31,2025,8,31,Unknown,Turbidity (NTU),Min,9.0
2025-08-01,2025,8,1,E.L. Smith,Colour (TCU),Avg,16.9
2025-08-01,2025,8,1,E.L. Smith,Colour (TCU),Max,15.9
2025-08-01,2025,8,1,E.L. Smith,Colour (TCU),Min,8.3
2025-08-01,2025,8,1,E.L. Smith,Turbidity (NTU),Avg,32.0
2025-08-01,2025,8,1,E.L. Smith,Turbidity (NTU),Max,21.0
2025-08-01,2025,8,1,E.L. Smith,pH,Avg,8.4
2025-08-01,2025,8,1,E.L. Smith,pH,Max,8.3
2025-08-01,2025,8,1,E.L. Smith,pH,Min,28.0
2025-08-01,2025,8,1,Rosedale,Colour (TCU),Avg,15.4
2025-08-01,2025,8,1,Rosedale,Colour (TCU),Max,16.2
2025-08-01,2025,8,1,Rosedale,Colour (TCU),Min,15.3
2025-08-01,2025,8,1,Rosedale,Turbidity (NTU),Avg,33.0
2025-08-01,2025,8,1,Rosedale,Turbidity (NTU),Max,40.0
2025-08-01,2025,8,1,Rosedale,Turbidity (NTU),Min,24.0
2025-08-01,2025,8,1,Rosedale,pH,Avg,8.4
2025-08-01,2025,8,1,Rosedale,pH,Max,8.4
2025-08-01,2025,8,1,Rosedale,pH,Min,8.3
2025-08-02,2025,8,2,E.L. Smith,Colour (TCU),Avg,18.0
2025-08-02,2025,8,2,E.L. Smith,Colour (TCU),Max,15.8
2025-08-02,2025,8,2,E.L. Smith,Colour (TCU),Min,8.4
2025-08-02,2025,8,2,E.L. Smith,Turbidity (NTU),Avg,31.0
2025-08-02,2025,8,2,E.L. Smith,Turbidity (NTU),Max,17.0
2025-08-02,2025,8,2,E.L. Smith,Turbidity (NTU),Min,
2025-08-02,2025,8,2,E.L. Smith,pH,Avg,8.4
2025-08-02,2025,8,2,E.L. Smith,pH,Max,8.4
2025-08-02,2025,8,2,E.L. Smith,pH,Min,23.0
2025-08-02,2025,8,2,Rosedale,Colour (TCU),Avg,15.7
2025-08-02,2025,8,2,Rosedale,Colour (TCU),Max,17.0
2025-08-02,2025,8,2,Rosedale,Colour (TCU),Min,15.3
2025-08-02,2025,8,2,Rosedale,Turbidity (NTU),Avg,27.0
2025-08-02,2025,8,2,Rosedale,Turbidity (NTU),Max,33.0
2025-08-02,2025,8,2,Rosedale,Turbidity (NTU),Min,24.0
2025-08-02,2025,8,2,Rosedale,pH,Avg,8.4
2025-08-02,2025,8,2,Rosedale,pH,Max,8.4
2025-08-02,2025,8,2,Rosedale,pH,Min,8.4
2025-08-03,2025,8,3,E.L. Smith,Colour (TCU),Avg,18.3
2025-08-03,2025,8,3,E.L. Smith,Colour (TCU),Max,16.3
2025-08-03,2025,8,3,E.L. Smith,Colour (TCU),Min,8.4
2025-08-03,2025,8,3,E.L. Smith,Turbidity (NTU),Avg,21.0
2025-08-03,2025,8,3,E.L. Smith,Turbidity (NTU),Max,14.0
2025-08-03,2025,8,3,E.L. Smith,Turbidity (NTU),Min,
2025-08-03,2025,8,3,E.L. Smith,pH,Avg,8.4
2025-08-03,2025,8,3,E.L. Smith,pH,Max,8.4
2025-08-03,2025,8,3,E.L. Smith,pH,Min,17.0
2025-08-03,2025,8,3,Rosedale,Colour (TCU),Avg,16.5
2025-08-03,2025,8,3,Rosedale,Colour (TCU),Max,17.4
2025-08-03,2025,8,3,Rosedale,Colour (TCU),Min,15.5
2025-08-03,2025,8,3,Rosedale,Turbidity (NTU),Avg,21.0
2025-08-03,2025,8,3,Rosedale,Turbidity (NTU),Max,24.0
2025-08-03,2025,8,3,Rosedale,Turbidity (NTU),Min,18.0
2025-08-03,2025,8,3,Rosedale,pH,Avg,8.4
2025-08-03,2025,8,3,Rosedale,pH,Max,8.5
2025-08-03,2025,8,3,Rosedale,pH,Min,8.4
2025-08-04,2025,8,4,E.L. Smith,Colour (TCU),Avg,16.3
2025-08-04,2025,8,4,E.L. Smith,Colour (TCU),Max,14.3
2025-08-04,2025,8,4,E.L. Smith,Colour (TCU),Min,8.4
2025-08-04,2025,8,4,E.L. Smith,Turbidity (NTU),Avg,25.0
2025-08-04,2025,8,4,E.L. Smith,Turbidity (NTU),Max,15.0
2025-08-04,2025,8,4,E.L. Smith,pH,Avg,8.4
2025-08-04,2025,8,4,E.L. Smith,pH,Max,8.4
2025-08-04,2025,8,4,E.L. Smith,pH,Min,18.0
2025-08-04,2025,8,4,Rosedale,Colour (TCU),Avg,14.9
2025-08-04,2025,8,4,Rosedale,Colour (TCU),Max,16.1
2025-08-04,2025,8,4,Rosedale,Colour (TCU),Min,13.1
2025-08-04,2025,8,4,Rosedale,Turbidity (NTU),Avg,20.0
2025-08-04,2025,8,4,Rosedale,Turbidity (NTU),Max,26.0
2025-08-04,2025,8,4,Rosedale,Turbidity (NTU),Min,16.0
2025-08-04,2025,8,4,Rosedale,pH,Avg,8.4
2025-08-04,2025,8,4,Rosedale,pH,Max,8.4
2025-08-04,2025,8,4,Rosedale,pH,Min,8.4
2025-08-05,2025,8,5,E.L. Smith,Colour (TCU),Avg,17.9
2025-08-05,2025,8,5,E.L. Smith,Colour (TCU),Max,14.3
2025-08-05,2025,8,5,E.L. Smith,Colour (TCU),Min,8.3
2025-08-05,2025,8,5,E.L. Smith,Turbidity (NTU),Avg,400.0
2025-08-05,2025,8,5,E.L. Smith,Turbidity (NTU),Max,25.0
2025-08-05,2025,8,5,E.L. Smith,Turbidity (NTU),Min,
2025-08-05,2025,8,5,E.L. Smith,pH,Avg,8.4
2025-08-05,2025,8,5,E.L. Smith,pH,Max,8.3
2025-08-05,2025,8,5,E.L. Smith,pH,Min,200.0
2025-08-05,2025,8,5,Rosedale,Colour (TCU),Avg,14.2
2025-08-05,2025,8,5,Rosedale,Colour (TCU),Max,15.5
2025-08-05,2025,8,5,Rosedale,Colour (TCU),Min,13.1
2025-08-05,2025,8,5,Rosedale,Turbidity (NTU),Avg,190.0
2025-08-05,2025,8,5,Rosedale,Turbidity (NTU),Max,400.0
2025-08-05,2025,8,5,Rosedale,Turbidity (NTU),Min,21.0
2025-08-05,2025,8,5,Rosedale,pH,Avg,8.3
2025-08-05,2025,8,5,Rosedale,pH,Max,8.4
2025-08-05,2025,8,5,Rosedale,pH,Min,8.3
2025-08-06,2025,8,6,E.L. Smith,Colour (TCU),Avg,18.5
2025-08-06,2025,8,6,E.L. Smith,Colour (TCU),Max,16.2
2025-08-06,2025,8,6,E.L. Smith,Colour (TCU),Min,8.3
2025-08-06,2025,8,6,E.L. Smith,Turbidity (NTU),Avg,180.0
2025-08-06,2025,8,6,E.L. Smith,Turbidity (NTU),Max,85.0
2025-08-06,2025,8,6,E.L. Smith,Turbidity (NTU),Min,
2025-08-06,2025,8,6,E.L. Smith,pH,Avg,8.4
2025-08-06,2025,8,6,E.L. Smith,pH,Max,8.3
2025-08-06,2025,8,6,E.L. Smith,pH,Min,130.0
2025-08-06,2025,8,6,Rosedale,Colour (TCU),Avg,15.3
2025-08-06,2025,8,6,Rosedale,Colour (TCU),Max,17.2
2025-08-06,2025,8,6,Rosedale,Colour (TCU),Min,14.2
2025-08-06,2025,8,6,Rosedale,Turbidity (NTU),Avg,160.0
2025-08-06,2025,8,6,Rosedale,Turbidity (NTU),Max,200.0
2025-08-06,2025,8,6,Rosedale,Turbidity (NTU),Min,120.0
2025-08-06,2025,8,6,Rosedale,pH,Avg,8.3
2025-08-06,2025,8,6,Rosedale,pH,Max,8.3
2025-08-06,2025,8,6,Rosedale,pH,Min,8.3
2025-08-07,2025,8,7,E.L. Smith,Colour (TCU),Avg,18.2
2025-08-07,2025,8,7,E.L. Smith,Colour (TCU),Max,16.6
2025-08-07,2025,8,7,E.L. Smith,Colour (TCU),Min,8.3
2025-08-07,2025,8,7,E.L. Smith,Turbidity (NTU),Avg,85.0
2025-08-07,2025,8,7,E.L. Smith,Turbidity (NTU),Max,45.0
2025-08-07,2025,8,7,E.L. Smith,pH,Avg,8.4
2025-08-07,2025,8,7,E.L. Smith,pH,Max,8.3
2025-08-07,2025,8,7,E.L. Smith,pH,Min,65.0
2025-08-07,2025,8,7,Rosedale,Colour (TCU),Avg,17.1
2025-08-07,2025,8,7,Rosedale,Colour (TCU),Max,17.4
2025-08-07,2025,8,7,Rosedale,Colour (TCU),Min,16.2
2025-08-07,2025,8,7,Rosedale,Turbidity (NTU),Avg,90.0
2025-08-07,2025,8,7,Rosedale,Turbidity (NTU),Max,120.0
2025-08-07,2025,8,7,Rosedale,Turbidity (NTU),Min,50.0
2025-08-07,2025,8,7,Rosedale,pH,Avg,8.3
2025-08-07,2025,8,7,Rosedale,pH,Max,8.3
2025-08-07,2025,8,7,Rosedale,pH,Min,8.3
2025-08-08,2025,8,8,E.L. Smith,Colour (TCU),Avg,16.7
2025-08-08,2025,8,8,E.L. Smith,Colour (TCU),Max,15.6
2025-08-08,2025,8,8,E.L. Smith,Colour (TCU),Min,8.3
2025-08-08,2025,8,8,E.L. Smith,Turbidity (NTU),Avg,45.0
2025-08-08,2025,8,8,E.L. Smith,Turbidity (NTU),Max,35.0
2025-08-08,2025,8,8,E.L. Smith,Turbidity (NTU),Min,
2025-08-08,2025,8,8,E.L. Smith,pH,Avg,8.4
2025-08-08,2025,8,8,E.L. Smith,pH,Max,8.3
2025-08-08,2025,8,8,E.L. Smith,pH,Min,40.0
2025-08-08,2025,8,8,Rosedale,Colour (TCU),Avg,15.3
2025-08-08,2025,8,8,Rosedale,Colour (TCU),Max,16.2
2025-08-08,2025,8,8,Rosedale,Colour (TCU),Min,14.9
2025-08-08,2025,8,8,Rosedale,Turbidity (NTU),Avg,50.0
2025-08-08,2025,8,8,Rosedale,Turbidity (NTU),Max,60.0
2025-08-08,2025,8,8,Rosedale,Turbidity (NTU),Min,45.0
2025-08-08,2025,8,8,Rosedale,pH,Avg,8.3
2025-08-08,2025,8,8,Rosedale,pH,Max,8.4
2025-08-08,2025,8,8,Rosedale,pH,Min,8.3
2025-08-09,2025,8,9,E.L. Smith,Colour (TCU),Avg,16.2
2025-08-09,2025,8,9,E.L. Smith,Colour (TCU),Max,15.7
2025-08-09,2025,8,9,E.L. Smith,Colour (TCU),Min,8.4
2025-08-09,2025,8,9,E.L. Smith,Turbidity (NTU),Avg,45.0
2025-08-09,2025,8,9,E.L. Smith,Turbidity (NTU),Max,24.0
2025-08-09,2025,8,9,E.L. Smith,Turbidity (NTU),Min,
2025-08-09,2025,8,9,E.L. Smith,pH,Avg,8.4
2025-08-09,2025,8,9,E.L. Smith,pH,Max,8.4
2025-08-09,2025,8,9,E.L. Smith,pH,Min,35.0
2025-08-09,2025,8,9,Rosedale,Colour (TCU),Avg,14.6
2025-08-09,2025,8,9,Rosedale,Colour (TCU),Max,15.1
2025-08-09,2025,8,9,Rosedale,Colour (TCU),Min,14.4
2025-08-09,2025,8,9,Rosedale,Turbidity (NTU),Avg,40.0
2025-08-09,2025,8,9,Rosedale,Turbidity (NTU),Max,45.0
2025-08-09,2025,8,9,Rosedale,Turbidity (NTU),Min,35.0
2025-08-09,2025,8,9,Rosedale,pH,Avg,8.4
2025-08-09,2025,8,9,Rosedale,pH,Max,8.4
2025-08-09,2025,8,9,Rosedale,pH,Min,8.4
2025-08-10,2025,8,10,E.L. Smith,Colour (TCU),Avg,15.7
2025-08-10,2025,8,10,E.L. Smith,Colour (TCU),Max,14.6
2025-08-10,2025,8,10,E.L. Smith,Colour (TCU),Min,8.4
2025-08-10,2025,8,10,E.L. Smith,Turbidity (NTU),Avg,27.0
2025-08-10,2025,8,10,E.L. Smith,Turbidity (NTU),Max,22.0
2025-08-10,2025,8,10,E.L. Smith,pH,Avg,8.5
2025-08-10,2025,8,10,E.L. Smith,pH,Max,8.4
2025-08-10,2025,8,10,E.L. Smith,pH,Min,25.0
2025-08-10,2025,8,10,Rosedale,Colour (TCU),Avg,13.9
2025-08-10,2025,8,10,Rosedale,Colour (TCU),Max,14.9
2025-08-10,2025,8,10,Rosedale,Colour (TCU),Min,13.1
2025-08-10,2025,8,10,Rosedale,Turbidity (NTU),Avg,27.0
2025-08-10,2025,8,10,Rosedale,Turbidity (NTU),Max,35.0
2025-08-10,2025,8,10,Rosedale,Turbidity (NTU),Min,21.0
2025-08-10,2025,8,10,Rosedale,pH,Avg,8.4
2025-08-10,2025,8,10,Rosedale,pH,Max,8.4
2025-08-10,2025,8,10,Rosedale,pH,Min,8.4
2025-08-11,2025,8,11,E.L. Smith,Colour (TCU),Avg,16.0
2025-08-11,2025,8,11,E.L. Smith,Colour (TCU),Max,14.2
2025-08-11,2025,8,11,E.L. Smith,Colour (TCU),Min,8.4
2025-08-11,2025,8,11,E.L. Smith,Turbidity (NTU),Avg,37.0
2025-08-11,2025,8,11,E.L. Smith,Turbidity (NTU),Max,22.0
2025-08-11,2025,8,11,E.L. Smith,Turbidity (NTU),Min,
2025-08-11,2025,8,11,E.L. Smith,pH,Avg,8.5
2025-08-11,2025,8,11,E.L. Smith,pH,Max,8.4
2025-08-11,2025,8,11,E.L. Smith,pH,Min,34.0
2025-08-11,2025,8,11,Rosedale,Colour (TCU),Avg,14.0
2025-08-11,2025,8,11,Rosedale,Colour (TCU),Max,15.0
2025-08-11,2025,8,11,Rosedale,Colour (TCU),Min,13.6
2025-08-11,2025,8,11,Rosedale,Turbidity (NTU),Avg,31.0
2025-08-11,2025,8,11,Rosedale,Turbidity (NTU),Max,34.0
2025-08-11,2025,8,11,Rosedale,Turbidity (NTU),Min,24.0
2025-08-11,2025,8,11,Rosedale,pH,Avg,8.4
2025-08-11,2025,8,11,Rosedale,pH,Max,8.4
2025-08-11,2025,8,11,Rosedale,pH,Min,8.4
2025-08-12,2025,8,12,E.L. Smith,Colour (TCU),Avg,16.3
2025-08-12,2025,8,12,E.L. Smith,Colour (TCU),Max,15.7
2025-08-12,2025,8,12,E.L. Smith,Colour (TCU),Min,8.3
2025-08-12,2025,8,12,E.L. Smith,Turbidity (NTU),Avg,32.0
2025-08-12,2025,8,12,E.L. Smith,Turbidity (NTU),Max,18.0
2025-08-12,2025,8,12,E.L. Smith,Turbidity (NTU),Min,
2025-08-12,2025,8,12,E.L. Smith,pH,Avg,8.4
2025-08-12,2025,8,12,E.L. Smith,pH,Max,8.3
2025-08-12,2025,8,12,E.L. Smith,pH,Min,22.0
2025-08-12,2025,8,12,Rosedale,Colour (TCU),Avg,14.8
2025-08-12,2025,8,12,Rosedale,Colour (TCU),Max,15.4
2025-08-12,2025,8,12,Rosedale,Colour (TCU),Min,14.5
2025-08-12,2025,8,12,Rosedale,Turbidity (NTU),Avg,26.0
2025-08-12,2025,8,12,Rosedale,Turbidity (NTU),Max,35.0
2025-08-12,2025,8,12,Rosedale,Turbidity (NTU),Min,18.0
2025-08-12,2025,8,12,Rosedale,pH,Avg,8.4
2025-08-12,2025,8,12,Rosedale,pH,Max,8.4
2025-08-12,2025,8,12,Rosedale,pH,Min,8.4
2025-08-13,2025,8,13,E.L. Smith,Colour (TCU),Avg,16.3
2025-08-13,2025,8,13,E.L. Smith,Colour (TCU),Max,15.4
2025-08-13,2025,8,13,E.L. Smith,Colour (TCU),Min,8.4
2025-08-13,2025,8,13,E.L. Smith,Turbidity (NTU),Avg,24.0
2025-08-13,2025,8,13,E.L. Smith,Turbidity (NTU),Max,18.0
2025-08-13,2025,8,13,E.L. Smith,pH,Avg,8.4
2025-08-13,2025,8,13,E.L. Smith,pH,Max,8.4
2025-08-13,2025,8,13,E.L. Smith,pH,Min,20.0
2025-08-13,2025,8,13,Rosedale,Colour (TCU),Avg,15.2
2025-08-13,2025,8,13,Rosedale,Colour (TCU),Max,15.5
